trajectory_id,trial_id,action,latent_reward
traj_000070,9,1,0.47
traj_000070,9,2,0.81
traj_000070,9,3,0.55
traj_000070,10,0,0.34
traj_000070,10,1,0.51
traj_000070,10,2,0.88
traj_000070,10,3,0.45
traj_000070,11,0,0.33
traj_000070,11,1,0.59
traj_000070,11,2,0.83
traj_000070,11,3,0.57
traj_000070,12,0,0.26
traj_000070,12,1,0.59
traj_000070,12,2,0.83
traj_000070,12,3,0.55
traj_000070,13,0,0.33
traj_000070,13,1,0.6
traj_000070,13,2,0.85
traj_000070,13,3,0.55
traj_000070,14,0,0.31
traj_000070,14,1,0.59
traj_000070,14,2,0.88
traj_000070,14,3,0.62
traj_000070,15,0,0.34
traj_000070,15,1,0.56
traj_000070,15,2,0.79
traj_000070,15,3,0.59
traj_000070,16,0,0.23
traj_000070,16,1,0.62
traj_000070,16,2,0.79
traj_000070,16,3,0.61
traj_000070,17,0,0.41
traj_000070,17,1,0.61
traj_000070,17,2,0.86
traj_000070,17,3,0.59
traj_000070,18,0,0.38
traj_000070,18,1,0.62
traj_000070,18,2,0.82
traj_000070,18,3,0.55
traj_000070,19,0,0.47
traj_000070,19,1,0.67
traj_000070,19,2,0.87
traj_000070,19,3,0.54
traj_000070,20,0,0.46
traj_000070,20,1,0.69
traj_000070,20,2,0.75
traj_000070,20,3,0.57
traj_000070,21,0,0.42
traj_000070,21,1,0.69
traj_000070,21,2,0.78
traj_000070,21,3,0.53
traj_000070,22,0,0.44
traj_000070,22,1,0.66
traj_000070,22,2,0.73
traj_000070,22,3,0.56
traj_000070,23,0,0.42
traj_000070,23,1,0.68
traj_000070,23,2,0.72
traj_000070,23,3,0.52
traj_000070,24,0,0.36
traj_000070,24,1,0.73
traj_000070,24,2,0.76
traj_000070,24,3,0.5
traj_000070,25,0,0.35
traj_000070,25,1,0.71
traj_000070,25,2,0.77
traj_000070,25,3,0.56
traj_000070,26,0,0.34
traj_000070,26,1,0.84
traj_000070,26,2,0.9
traj_000070,26,3,0.59
traj_000070,27,0,0.41
traj_000070,27,1,0.76
traj_000070,27,2,0.8
traj_000070,27,3,0.52
traj_000070,28,0,0.43
traj_000070,28,1,0.68
traj_000070,28,2,0.88
traj_000070,28,3,0.46
traj_000070,29,0,0.37
traj_000070,29,1,0.69
traj_000070,29,2,0.77
traj_000070,29,3,0.5
traj_000070,30,0,0.34
traj_000070,30,1,0.73
traj_000070,30,2,0.78
traj_000070,30,3,0.48
traj_000070,31,0,0.41
traj_000070,31,1,0.67
traj_000070,31,2,0.8
traj_000070,31,3,0.61
traj_000070,32,0,0.41
traj_000070,32,1,0.72
traj_000070,32,2,0.79
traj_000070,32,3,0.46
traj_000070,33,0,0.45
traj_000070,33,1,0.65
traj_000070,33,2,0.65
traj_000070,33,3,0.58
traj_000070,34,0,0.53
traj_000070,34,1,0.68
traj_000070,34,2,0.72
traj_000070,34,3,0.53
traj_000070,35,0,0.41
traj_000070,35,1,0.62
traj_000070,35,2,0.75
traj_000070,35,3,0.61
traj_000070,36,0,0.44
traj_000070,36,1,0.7
traj_000070,36,2,0.76
traj_000070,36,3,0.61
traj_000070,37,0,0.43
traj_000070,37,1,0.71
traj_000070,37,2,0.88
traj_000070,37,3,0.54
traj_000070,38,0,0.47
traj_000070,38,1,0.6
traj_000070,38,2,0.79
traj_000070,38,3,0.59
traj_000070,39,0,0.44
traj_000070,39,1,0.59
traj_000070,39,2,0.7
traj_000070,39,3,0.6
traj_000070,40,0,0.48
traj_000070,40,1,0.55
traj_000070,40,2,0.64
traj_000070,40,3,0.66
traj_000070,41,0,0.5
traj_000070,41,1,0.56
traj_000070,41,2,0.73
traj_000070,41,3,0.57
traj_000070,42,0,0.54
traj_000070,42,1,0.52
traj_000070,42,2,0.74
traj_000070,42,3,0.63
traj_000070,43,0,0.5
traj_000070,43,1,0.58
traj_000070,43,2,0.67
traj_000070,43,3,0.62
traj_000070,44,0,0.5
traj_000070,44,1,0.62
traj_000070,44,2,0.71
traj_000070,44,3,0.65
traj_000070,45,0,0.52
traj_000070,45,1,0.53
traj_000070,45,2,0.62
traj_000070,45,3,0.59
traj_000070,46,0,0.58
traj_000070,46,1,0.64
traj_000070,46,2,0.64
traj_000070,46,3,0.58
traj_000070,47,0,0.51
traj_000070,47,1,0.65
traj_000070,47,2,0.78
traj_000070,47,3,0.64
traj_000070,48,0,0.53
traj_000070,48,1,0.62
traj_000070,48,2,0.68
traj_000070,48,3,0.58
traj_000070,49,0,0.55
traj_000070,49,1,0.67
traj_000070,49,2,0.63
traj_000070,49,3,0.57
traj_000070,50,0,0.47
traj_000070,50,1,0.72
traj_000070,50,2,0.65
traj_000070,50,3,0.65
traj_000070,51,0,0.44
traj_000070,51,1,0.79
traj_000070,51,2,0.73
traj_000070,51,3,0.64
traj_000070,52,0,0.51
traj_000070,52,1,0.67
traj_000070,52,2,0.66
traj_000070,52,3,0.62
traj_000070,53,0,0.55
traj_000070,53,1,0.63
traj_000070,53,2,0.69
traj_000070,53,3,0.8
traj_000070,54,0,0.63
traj_000070,54,1,0.6
traj_000070,54,2,0.69
traj_000070,54,3,0.6
traj_000070,55,0,0.58
traj_000070,55,1,0.58
traj_000070,55,2,0.58
traj_000070,55,3,0.73
traj_000070,56,0,0.58
traj_000070,56,1,0.63
traj_000070,56,2,0.63
traj_000070,56,3,0.69
traj_000070,57,0,0.51
traj_000070,57,1,0.59
traj_000070,57,2,0.6
traj_000070,57,3,0.66
traj_000070,58,0,0.5
traj_000070,58,1,0.62
traj_000070,58,2,0.48
traj_000070,58,3,0.66
traj_000070,59,0,0.59
traj_000070,59,1,0.63
traj_000070,59,2,0.53
traj_000070,59,3,0.66
traj_000070,60,0,0.54
traj_000070,60,1,0.76
traj_000070,60,2,0.46
traj_000070,60,3,0.57
traj_000070,61,0,0.59
traj_000070,61,1,0.64
traj_000070,61,2,0.52
traj_000070,61,3,0.57
traj_000070,62,0,0.47
traj_000070,62,1,0.68
traj_000070,62,2,0.53
traj_000070,62,3,0.59
traj_000070,63,0,0.58
traj_000070,63,1,0.66
traj_000070,63,2,0.57
traj_000070,63,3,0.55
traj_000070,64,0,0.55
traj_000070,64,1,0.62
traj_000070,64,2,0.62
traj_000070,64,3,0.56
traj_000070,65,0,0.53
traj_000070,65,1,0.61
traj_000070,65,2,0.66
traj_000070,65,3,0.75
traj_000070,66,0,0.59
traj_000070,66,1,0.6
traj_000070,66,2,0.66
traj_000070,66,3,0.62
traj_000070,67,0,0.47
traj_000070,67,1,0.58
traj_000070,67,2,0.59
traj_000070,67,3,0.6
traj_000070,68,0,0.53
traj_000070,68,1,0.61
traj_000070,68,2,0.63
traj_000070,68,3,0.62
traj_000070,69,0,0.53
traj_000070,69,1,0.73
traj_000070,69,2,0.72
traj_000070,69,3,0.62
traj_000070,70,0,0.53
traj_000070,70,1,0.65
traj_000070,70,2,0.67
traj_000070,70,3,0.56
traj_000070,71,0,0.57
traj_000070,71,1,0.66
traj_000070,71,2,0.65
traj_000070,71,3,0.65
traj_000070,72,0,0.55
traj_000070,72,1,0.77
traj_000070,72,2,0.67
traj_000070,72,3,0.62
traj_000070,73,0,0.52
traj_000070,73,1,0.73
traj_000070,73,2,0.62
traj_000070,73,3,0.6
traj_000070,74,0,0.45
traj_000070,74,1,0.68
traj_000070,74,2,0.65
traj_000070,74,3,0.51
traj_000070,75,0,0.46
traj_000070,75,1,0.58
traj_000070,75,2,0.65
traj_000070,75,3,0.43
traj_000070,76,0,0.47
traj_000070,76,1,0.6
traj_000070,76,2,0.71
traj_000070,76,3,0.44
traj_000070,77,0,0.43
traj_000070,77,1,0.63
traj_000070,77,2,0.7
traj_000070,77,3,0.59
traj_000070,78,0,0.48
traj_000070,78,1,0.53
traj_000070,78,2,0.74
traj_000070,78,3,0.48
traj_000070,79,0,0.48
traj_000070,79,1,0.58
traj_000070,79,2,0.74
traj_000070,79,3,0.57
traj_000070,80,0,0.42
traj_000070,80,1,0.6
traj_000070,80,2,0.71
traj_000070,80,3,0.53
traj_000070,81,0,0.51
traj_000070,81,1,0.61
traj_000070,81,2,0.71
traj_000070,81,3,0.52
traj_000070,82,0,0.5
traj_000070,82,1,0.62
traj_000070,82,2,0.74
traj_000070,82,3,0.48
traj_000070,83,0,0.57
traj_000070,83,1,0.56
traj_000070,83,2,0.68
traj_000070,83,3,0.52
traj_000070,84,0,0.39
traj_000070,84,1,0.54
traj_000070,84,2,0.72
traj_000070,84,3,0.47
traj_000070,85,0,0.31
traj_000070,85,1,0.58
traj_000070,85,2,0.77
traj_000070,85,3,0.46
traj_000070,86,0,0.43
traj_000070,86,1,0.69
traj_000070,86,2,0.71
traj_000070,86,3,0.51
traj_000070,87,0,0.46
traj_000070,87,1,0.6
traj_000070,87,2,0.65
traj_000070,87,3,0.51
traj_000070,88,0,0.38
traj_000070,88,1,0.64
traj_000070,88,2,0.66
traj_000070,88,3,0.54
traj_000070,89,0,0.41
traj_000070,89,1,0.62
traj_000070,89,2,0.64
traj_000070,89,3,0.57
traj_000070,90,0,0.35
traj_000070,90,1,0.7
traj_000070,90,2,0.75
traj_000070,90,3,0.56
traj_000070,91,0,0.47
traj_000070,91,1,0.66
traj_000070,91,2,0.77
traj_000070,91,3,0.54
traj_000070,92,0,0.4
traj_000070,92,1,0.86
traj_000070,92,2,0.67
traj_000070,92,3,0.49
traj_000070,93,0,0.38
traj_000070,93,1,0.8
traj_000070,93,2,0.68
traj_000070,93,3,0.51
traj_000070,94,0,0.45
traj_000070,94,1,0.73
traj_000070,94,2,0.58
traj_000070,94,3,0.57
traj_000070,95,0,0.46
traj_000070,95,1,0.65
traj_000070,95,2,0.58
traj_000070,95,3,0.48
traj_000070,96,0,0.37
traj_000070,96,1,0.71
traj_000070,96,2,0.69
traj_000070,96,3,0.51
traj_000070,97,0,0.45
traj_000070,97,1,0.74
traj_000070,97,2,0.58
traj_000070,97,3,0.47
traj_000070,98,0,0.39
traj_000070,98,1,0.72
traj_000070,98,2,0.59
traj_000070,98,3,0.51
traj_000070,99,0,0.35
traj_000070,99,1,0.72
traj_000070,99,2,0.69
traj_000070,99,3,0.5
traj_000070,100,0,0.41
traj_000070,100,1,0.68
traj_000070,100,2,0.64
traj_000070,100,3,0.57
traj_000070,101,0,0.37
traj_000070,101,1,0.72
traj_000070,101,2,0.73
traj_000070,101,3,0.48
traj_000070,102,0,0.34
traj_000070,102,1,0.69
traj_000070,102,2,0.7
traj_000070,102,3,0.39
traj_000070,103,0,0.36
traj_000070,103,1,0.7
traj_000070,103,2,0.64
traj_000070,103,3,0.44
traj_000070,104,0,0.33
traj_000070,104,1,0.7
traj_000070,104,2,0.72
traj_000070,104,3,0.37
traj_000070,105,0,0.41
traj_000070,105,1,0.65
traj_000070,105,2,0.6
traj_000070,105,3,0.3
traj_000070,106,0,0.34
traj_000070,106,1,0.7
traj_000070,106,2,0.72
traj_000070,106,3,0.38
traj_000070,107,0,0.43
traj_000070,107,1,0.68
traj_000070,107,2,0.66
traj_000070,107,3,0.33
traj_000070,108,0,0.4
traj_000070,108,1,0.63
traj_000070,108,2,0.7
traj_000070,108,3,0.33
traj_000070,109,0,0.33
traj_000070,109,1,0.69
traj_000070,109,2,0.6
traj_000070,109,3,0.28
traj_000070,110,0,0.27
traj_000070,110,1,0.73
traj_000070,110,2,0.68
traj_000070,110,3,0.28
traj_000070,111,0,0.37
traj_000070,111,1,0.7
traj_000070,111,2,0.65
traj_000070,111,3,0.26
traj_000070,112,0,0.36
traj_000070,112,1,0.64
traj_000070,112,2,0.58
traj_000070,112,3,0.32
traj_000070,113,0,0.34
traj_000070,113,1,0.71
traj_000070,113,2,0.52
traj_000070,113,3,0.43
traj_000070,114,0,0.36
traj_000070,114,1,0.75
traj_000070,114,2,0.51
traj_000070,114,3,0.38
traj_000070,115,0,0.39
traj_000070,115,1,0.66
traj_000070,115,2,0.61
traj_000070,115,3,0.4
traj_000070,116,0,0.37
traj_000070,116,1,0.79
traj_000070,116,2,0.52
traj_000070,116,3,0.39
traj_000070,117,0,0.44
traj_000070,117,1,0.74
traj_000070,117,2,0.5
traj_000070,117,3,0.43
traj_000070,118,0,0.46
traj_000070,118,1,0.76
traj_000070,118,2,0.58
traj_000070,118,3,0.3
traj_000070,119,0,0.5
traj_000070,119,1,0.84
traj_000070,119,2,0.48
traj_000070,119,3,0.34
traj_000141,0,0,0.56
traj_000141,0,1,0.95
traj_000141,0,2,0.6
traj_000141,0,3,0.63
traj_000141,1,0,0.53
traj_000141,1,1,1.0
traj_000141,1,2,0.59
traj_000141,1,3,0.64
traj_000141,2,0,0.55
traj_000141,2,1,0.89
traj_000141,2,2,0.61
traj_000141,2,3,0.7
traj_000141,3,0,0.41
traj_000141,3,1,0.97
traj_000141,3,2,0.61
traj_000141,3,3,0.72
traj_000141,4,0,0.41
traj_000141,4,1,0.92
traj_000141,4,2,0.71
traj_000141,4,3,0.6
traj_000141,5,0,0.39
traj_000141,5,1,0.92
traj_000141,5,2,0.66
traj_000141,5,3,0.72
traj_000141,6,0,0.39
traj_000141,6,1,0.96
traj_000141,6,2,0.64
traj_000141,6,3,0.74
traj_000141,7,0,0.33
traj_000141,7,1,0.99
traj_000141,7,2,0.68
traj_000141,7,3,0.6
traj_000141,8,0,0.29
traj_000141,8,1,0.81
traj_000141,8,2,0.71
traj_000141,8,3,0.71
traj_000141,9,0,0.27
traj_000141,9,1,0.83
traj_000141,9,2,0.62
traj_000141,9,3,0.57
traj_000141,10,0,0.33
traj_000141,10,1,0.85
traj_000141,10,2,0.74
traj_000141,10,3,0.74
traj_000141,11,0,0.21
traj_000141,11,1,0.81
traj_000141,11,2,0.71
traj_000141,11,3,0.67
traj_000141,12,0,0.26
traj_000141,12,1,0.76
traj_000141,12,2,0.66
traj_000141,12,3,0.71
traj_000141,13,0,0.22
traj_000141,13,1,0.79
traj_000141,13,2,0.56
traj_000141,13,3,0.72
traj_000141,14,0,0.23
traj_000141,14,1,0.86
traj_000141,14,2,0.61
traj_000141,14,3,0.78
traj_000141,15,0,0.3
traj_000141,15,1,0.87
traj_000141,15,2,0.44
traj_000141,15,3,0.76
traj_000141,16,0,0.36
traj_000141,16,1,0.89
traj_000141,16,2,0.53
traj_000141,16,3,0.69
traj_000141,17,0,0.43
traj_000141,17,1,0.82
traj_000141,17,2,0.52
traj_000141,17,3,0.71
traj_000141,18,0,0.29
traj_000141,18,1,0.84
traj_000141,18,2,0.57
traj_000141,18,3,0.8
traj_000141,19,0,0.25
traj_000141,19,1,0.84
traj_000141,19,2,0.61
traj_000141,19,3,0.74
traj_000141,20,0,0.33
traj_000141,20,1,0.83
traj_000141,20,2,0.54
traj_000141,20,3,0.64
traj_000141,21,0,0.3
traj_000141,21,1,0.92
traj_000141,21,2,0.51
traj_000141,21,3,0.64
traj_000141,22,0,0.29
traj_000141,22,1,0.86
traj_000141,22,2,0.47
traj_000141,22,3,0.68
traj_000141,23,0,0.29
traj_000141,23,1,0.77
traj_000141,23,2,0.58
traj_000141,23,3,0.68
traj_000141,24,0,0.38
traj_000141,24,1,0.88
traj_000141,24,2,0.41
traj_000141,24,3,0.55
traj_000141,25,0,0.26
traj_000141,25,1,0.76
traj_000141,25,2,0.4
traj_000141,25,3,0.61
traj_000141,26,0,0.3
traj_000141,26,1,0.79
traj_000141,26,2,0.36
traj_000141,26,3,0.58
traj_000141,27,0,0.17
traj_000141,27,1,0.78
traj_000141,27,2,0.38
traj_000141,27,3,0.66
traj_000141,28,0,0.32
traj_000141,28,1,0.87
traj_000141,28,2,0.36
traj_000141,28,3,0.64
traj_000141,29,0,0.29
traj_000141,29,1,0.8
traj_000141,29,2,0.37
traj_000141,29,3,0.61
traj_000141,30,0,0.38
traj_000141,30,1,0.85
traj_000141,30,2,0.41
traj_000141,30,3,0.6
traj_000141,31,0,0.49
traj_000141,31,1,0.73
traj_000141,31,2,0.34
traj_000141,31,3,0.67
traj_000141,32,0,0.48
traj_000141,32,1,0.8
traj_000141,32,2,0.44
traj_000141,32,3,0.63
traj_000141,33,0,0.34
traj_000141,33,1,0.76
traj_000141,33,2,0.39
traj_000141,33,3,0.62
traj_000141,34,0,0.44
traj_000141,34,1,0.74
traj_000141,34,2,0.42
traj_000141,34,3,0.62
traj_000141,35,0,0.41
traj_000141,35,1,0.7
traj_000141,35,2,0.39
traj_000141,35,3,0.54
traj_000141,36,0,0.38
traj_000141,36,1,0.68
traj_000141,36,2,0.32
traj_000141,36,3,0.6
traj_000141,37,0,0.4
traj_000141,37,1,0.62
traj_000141,37,2,0.28
traj_000141,37,3,0.58
traj_000141,38,0,0.36
traj_000141,38,1,0.65
traj_000141,38,2,0.34
traj_000141,38,3,0.53
traj_000141,39,0,0.45
traj_000141,39,1,0.68
traj_000141,39,2,0.41
traj_000141,39,3,0.48
traj_000141,40,0,0.42
traj_000141,40,1,0.73
traj_000141,40,2,0.36
traj_000141,40,3,0.52
traj_000141,41,0,0.38
traj_000141,41,1,0.73
traj_000141,41,2,0.41
traj_000141,41,3,0.54
traj_000141,42,0,0.51
traj_000141,42,1,0.75
traj_000141,42,2,0.43
traj_000141,42,3,0.5
traj_000141,43,0,0.4
traj_000141,43,1,0.64
traj_000141,43,2,0.42
traj_000141,43,3,0.58
traj_000141,44,0,0.51
traj_000141,44,1,0.69
traj_000141,44,2,0.44
traj_000141,44,3,0.61
traj_000141,45,0,0.43
traj_000141,45,1,0.62
traj_000141,45,2,0.43
traj_000141,45,3,0.57
traj_000141,46,0,0.41
traj_000141,46,1,0.69
traj_000141,46,2,0.35
traj_000141,46,3,0.66
traj_000141,47,0,0.41
traj_000141,47,1,0.78
traj_000141,47,2,0.39
traj_000141,47,3,0.62
traj_000141,48,0,0.44
traj_000141,48,1,0.67
traj_000141,48,2,0.42
traj_000141,48,3,0.59
traj_000141,49,0,0.38
traj_000141,49,1,0.7
traj_000141,49,2,0.44
traj_000141,49,3,0.62
traj_000141,50,0,0.39
traj_000141,50,1,0.6
traj_000141,50,2,0.47
traj_000141,50,3,0.66
traj_000141,51,0,0.33
traj_000141,51,1,0.63
traj_000141,51,2,0.43
traj_000141,51,3,0.59
traj_000141,52,0,0.29
traj_000141,52,1,0.63
traj_000141,52,2,0.37
traj_000141,52,3,0.6
traj_000141,53,0,0.31
traj_000141,53,1,0.63
traj_000141,53,2,0.43
traj_000141,53,3,0.71
traj_000141,54,0,0.34
traj_000141,54,1,0.67
traj_000141,54,2,0.38
traj_000141,54,3,0.8
traj_000141,55,0,0.38
traj_000141,55,1,0.67
traj_000141,55,2,0.45
traj_000141,55,3,0.66
traj_000141,56,0,0.26
traj_000141,56,1,0.65
traj_000141,56,2,0.38
traj_000141,56,3,0.71
traj_000141,57,0,0.36
traj_000141,57,1,0.61
traj_000141,57,2,0.31
traj_000141,57,3,0.73
traj_000141,58,0,0.36
traj_000141,58,1,0.64
traj_000141,58,2,0.38
traj_000141,58,3,0.64
traj_000141,59,0,0.26
traj_000141,59,1,0.67
traj_000141,59,2,0.3
traj_000141,59,3,0.51
traj_000141,60,0,0.35
traj_000141,60,1,0.54
traj_000141,60,2,0.32
traj_000141,60,3,0.64
traj_000141,61,0,0.34
traj_000141,61,1,0.56
traj_000141,61,2,0.35
traj_000141,61,3,0.59
traj_000141,62,0,0.42
traj_000141,62,1,0.6
traj_000141,62,2,0.3
traj_000141,62,3,0.62
traj_000141,63,0,0.33
traj_000141,63,1,0.56
traj_000141,63,2,0.21
traj_000141,63,3,0.62
traj_000141,64,0,0.38
traj_000141,64,1,0.61
traj_000141,64,2,0.23
traj_000141,64,3,0.63
traj_000141,65,0,0.34
traj_000141,65,1,0.65
traj_000141,65,2,0.27
traj_000141,65,3,0.61
traj_000141,66,0,0.42
traj_000141,66,1,0.72
traj_000141,66,2,0.35
traj_000141,66,3,0.59
traj_000141,67,0,0.32
traj_000141,67,1,0.61
traj_000141,67,2,0.4
traj_000141,67,3,0.63
traj_000141,68,0,0.38
traj_000141,68,1,0.59
traj_000141,68,2,0.4
traj_000141,68,3,0.64
traj_000141,69,0,0.34
traj_000141,69,1,0.57
traj_000141,69,2,0.32
traj_000141,69,3,0.58
traj_000141,70,0,0.32
traj_000141,70,1,0.59
traj_000141,70,2,0.32
traj_000141,70,3,0.59
traj_000141,71,0,0.38
traj_000141,71,1,0.51
traj_000141,71,2,0.3
traj_000141,71,3,0.69
traj_000141,72,0,0.3
traj_000141,72,1,0.52
traj_000141,72,2,0.41
traj_000141,72,3,0.74
traj_000141,73,0,0.42
traj_000141,73,1,0.61
traj_000141,73,2,0.29
traj_000141,73,3,0.8
traj_000141,74,0,0.28
traj_000141,74,1,0.62
traj_000141,74,2,0.33
traj_000141,74,3,0.76
traj_000141,75,0,0.33
traj_000141,75,1,0.6
traj_000141,75,2,0.29
traj_000141,75,3,0.81
traj_000141,76,0,0.33
traj_000141,76,1,0.52
traj_000141,76,2,0.28
traj_000141,76,3,0.72
traj_000141,77,0,0.35
traj_000141,77,1,0.54
traj_000141,77,2,0.27
traj_000141,77,3,0.84
traj_000141,78,0,0.36
traj_000141,78,1,0.59
traj_000141,78,2,0.25
traj_000141,78,3,0.8
traj_000141,79,0,0.34
traj_000141,79,1,0.53
traj_000141,79,2,0.32
traj_000141,79,3,0.79
traj_000141,80,0,0.38
traj_000141,80,1,0.52
traj_000141,80,2,0.33
traj_000141,80,3,0.81
traj_000141,81,0,0.33
traj_000141,81,1,0.54
traj_000141,81,2,0.35
traj_000141,81,3,0.76
traj_000141,82,0,0.46
traj_000141,82,1,0.49
traj_000141,82,2,0.31
traj_000141,82,3,0.79
traj_000141,83,0,0.49
traj_000141,83,1,0.44
traj_000141,83,2,0.32
traj_000141,83,3,0.87
traj_000141,84,0,0.43
traj_000141,84,1,0.39
traj_000141,84,2,0.37
traj_000141,84,3,0.8
traj_000141,85,0,0.43
traj_000141,85,1,0.41
traj_000141,85,2,0.34
traj_000141,85,3,0.83
traj_000141,86,0,0.51
traj_000141,86,1,0.43
traj_000141,86,2,0.35
traj_000141,86,3,0.81
traj_000141,87,0,0.5
traj_000141,87,1,0.32
traj_000141,87,2,0.33
traj_000141,87,3,0.85
traj_000141,88,0,0.52
traj_000141,88,1,0.37
traj_000141,88,2,0.29
traj_000141,88,3,0.8
traj_000141,89,0,0.46
traj_000141,89,1,0.47
traj_000141,89,2,0.44
traj_000141,89,3,0.8
traj_000141,90,0,0.41
traj_000141,90,1,0.38
traj_000141,90,2,0.39
traj_000141,90,3,0.78
traj_000141,91,0,0.53
traj_000141,91,1,0.4
traj_000141,91,2,0.34
traj_000141,91,3,0.88
traj_000141,92,0,0.42
traj_000141,92,1,0.47
traj_000141,92,2,0.38
traj_000141,92,3,0.72
traj_000141,93,0,0.59
traj_000141,93,1,0.37
traj_000141,93,2,0.36
traj_000141,93,3,0.69
traj_000141,94,0,0.54
traj_000141,94,1,0.29
traj_000141,94,2,0.39
traj_000141,94,3,0.71
traj_000141,95,0,0.68
traj_000141,95,1,0.36
traj_000141,95,2,0.34
traj_000141,95,3,0.67
traj_000141,96,0,0.66
traj_000141,96,1,0.42
traj_000141,96,2,0.36
traj_000141,96,3,0.65
traj_000141,97,0,0.67
traj_000141,97,1,0.21
traj_000141,97,2,0.3
traj_000141,97,3,0.71
traj_000141,98,0,0.53
traj_000141,98,1,0.4
traj_000141,98,2,0.42
traj_000141,98,3,0.62
traj_000141,99,0,0.62
traj_000141,99,1,0.32
traj_000141,99,2,0.39
traj_000141,99,3,0.63
traj_000141,100,0,0.54
traj_000141,100,1,0.32
traj_000141,100,2,0.4
traj_000141,100,3,0.62
traj_000141,101,0,0.59
traj_000141,101,1,0.31
traj_000141,101,2,0.38
traj_000141,101,3,0.7
traj_000141,102,0,0.57
traj_000141,102,1,0.33
traj_000141,102,2,0.43
traj_000141,102,3,0.63
traj_000141,103,0,0.62
traj_000141,103,1,0.37
traj_000141,103,2,0.52
traj_000141,103,3,0.69
traj_000141,104,0,0.63
traj_000141,104,1,0.3
traj_000141,104,2,0.43
traj_000141,104,3,0.69
traj_000141,105,0,0.69
traj_000141,105,1,0.39
traj_000141,105,2,0.37
traj_000141,105,3,0.7
traj_000141,106,0,0.68
traj_000141,106,1,0.31
traj_000141,106,2,0.37
traj_000141,106,3,0.66
traj_000141,107,0,0.66
traj_000141,107,1,0.38
traj_000141,107,2,0.23
traj_000141,107,3,0.56
traj_000141,108,0,0.63
traj_000141,108,1,0.29
traj_000141,108,2,0.29
traj_000141,108,3,0.67
traj_000141,109,0,0.59
traj_000141,109,1,0.44
traj_000141,109,2,0.37
traj_000141,109,3,0.7
traj_000141,110,0,0.62
traj_000141,110,1,0.32
traj_000141,110,2,0.33
traj_000141,110,3,0.63
traj_000141,111,0,0.68
traj_000141,111,1,0.49
traj_000141,111,2,0.4
traj_000141,111,3,0.57
traj_000141,112,0,0.72
traj_000141,112,1,0.42
traj_000141,112,2,0.44
traj_000141,112,3,0.64
traj_000141,113,0,0.64
traj_000141,113,1,0.47
traj_000141,113,2,0.42
traj_000141,113,3,0.69
traj_000141,114,0,0.66
traj_000141,114,1,0.47
traj_000141,114,2,0.46
traj_000141,114,3,0.6
traj_000141,115,0,0.6
traj_000141,115,1,0.33
traj_000141,115,2,0.4
traj_000141,115,3,0.78
traj_000141,116,0,0.65
traj_000141,116,1,0.41
traj_000141,116,2,0.4
traj_000141,116,3,0.67
traj_000141,117,0,0.6
traj_000141,117,1,0.42
traj_000141,117,2,0.46
traj_000141,117,3,0.71
traj_000141,118,0,0.56
traj_000141,118,1,0.32
traj_000141,118,2,0.33
traj_000141,118,3,0.74
traj_000141,119,0,0.51
traj_000141,119,1,0.43
traj_000141,119,2,0.37
traj_000141,119,3,0.68
traj_000281,0,0,0.98
traj_000281,0,1,0.38
traj_000281,0,2,0.41
traj_000281,0,3,0.86
traj_000281,1,0,0.98
traj_000281,1,1,0.44
traj_000281,1,2,0.42
traj_000281,1,3,0.87
traj_000281,2,0,0.99
traj_000281,2,1,0.45
traj_000281,2,2,0.43
traj_000281,2,3,0.76
traj_000281,3,0,0.96
traj_000281,3,1,0.35
traj_000281,3,2,0.34
traj_000281,3,3,0.83
traj_000281,4,0,0.89
traj_000281,4,1,0.33
traj_000281,4,2,0.38
traj_000281,4,3,0.83
traj_000281,5,0,0.96
traj_000281,5,1,0.41
traj_000281,5,2,0.41
traj_000281,5,3,0.86
traj_000281,6,0,0.99
traj_000281,6,1,0.31
traj_000281,6,2,0.34
traj_000281,6,3,0.75
traj_000281,7,0,0.94
traj_000281,7,1,0.41
traj_000281,7,2,0.41
traj_000281,7,3,0.84
traj_000281,8,0,0.97
traj_000281,8,1,0.31
traj_000281,8,2,0.34
traj_000281,8,3,0.76
traj_000281,9,0,0.99
traj_000281,9,1,0.39
traj_000281,9,2,0.4
traj_000281,9,3,0.76
traj_000281,10,0,0.99
traj_000281,10,1,0.45
traj_000281,10,2,0.35
traj_000281,10,3,0.86
traj_000281,11,0,0.96
traj_000281,11,1,0.38
traj_000281,11,2,0.32
traj_000281,11,3,0.7
traj_000281,12,0,0.84
traj_000281,12,1,0.32
traj_000281,12,2,0.3
traj_000281,12,3,0.79
traj_000281,13,0,0.98
traj_000281,13,1,0.36
traj_000281,13,2,0.38
traj_000281,13,3,0.79
traj_000281,14,0,0.95
traj_000281,14,1,0.41
traj_000281,14,2,0.45
traj_000281,14,3,0.86
traj_000281,15,0,0.99
traj_000281,15,1,0.34
traj_000281,15,2,0.36
traj_000281,15,3,0.78
traj_000281,16,0,0.99
traj_000281,16,1,0.35
traj_000281,16,2,0.33
traj_000281,16,3,0.83
traj_000281,17,0,0.99
traj_000281,17,1,0.38
traj_000281,17,2,0.38
traj_000281,17,3,0.76
traj_000281,18,0,0.96
traj_000281,18,1,0.35
traj_000281,18,2,0.47
