subject_id,participant_id,trajectory_id,split,trial_id,response,feedback,reward_0,reward_1,reward_2,reward_3
subject_00,panel_002,panel_002,train,99,0,0.34,0.34,0.43,0.29,0.31
subject_00,panel_002,panel_002,train,100,0,0.38,0.38,0.47,0.2,0.23
subject_00,panel_002,panel_002,train,101,0,0.35,0.35,0.32,0.38,0.3
subject_00,panel_002,panel_002,train,102,2,0.32,0.47,0.46,0.32,0.3
subject_00,panel_002,panel_002,train,103,2,0.34,0.5,0.49,0.34,0.26
subject_00,panel_002,panel_002,train,104,2,0.42,0.47,0.37,0.42,0.24
subject_00,panel_002,panel_002,train,105,2,0.4,0.4,0.53,0.4,0.27
subject_00,panel_002,panel_002,train,106,2,0.4,0.46,0.44,0.4,0.24
subject_00,panel_002,panel_002,train,107,2,0.39,0.4,0.48,0.39,0.22
subject_00,panel_002,panel_002,train,108,2,0.42,0.37,0.45,0.42,0.25
subject_00,panel_002,panel_002,train,109,2,0.41,0.3,0.39,0.41,0.29
subject_00,panel_002,panel_002,train,110,2,0.5,0.37,0.5,0.5,0.29
subject_00,panel_002,panel_002,train,111,2,0.36,0.34,0.51,0.36,0.27
subject_00,panel_002,panel_002,train,112,2,0.49,0.45,0.53,0.49,0.3
subject_00,panel_002,panel_002,train,113,2,0.44,0.46,0.54,0.44,0.23
subject_00,panel_002,panel_002,train,114,2,0.32,0.4,0.55,0.32,0.3
subject_00,panel_002,panel_002,train,115,2,0.4,0.42,0.52,0.4,0.3
subject_00,panel_002,panel_002,train,116,0,0.45,0.45,0.55,0.38,0.3
subject_00,panel_002,panel_002,train,117,0,0.5,0.5,0.63,0.45,0.37
subject_00,panel_002,panel_002,train,118,0,0.5,0.5,0.54,0.37,0.41
subject_00,panel_002,panel_002,train,119,0,0.35,0.35,0.48,0.34,0.43
subject_00,panel_003,panel_003,heldout,0,1,0.93,0.96,0.93,0.53,0.54
subject_00,panel_003,panel_003,heldout,1,1,0.99,0.9,0.99,0.59,0.5
subject_00,panel_003,panel_003,heldout,2,1,0.97,0.89,0.97,0.58,0.59
subject_00,panel_003,panel_003,heldout,3,1,0.94,0.84,0.94,0.49,0.51
subject_00,panel_003,panel_003,heldout,4,1,0.88,0.8,0.88,0.5,0.55
subject_00,panel_003,panel_003,heldout,5,1,0.96,0.85,0.96,0.51,0.58
subject_00,panel_003,panel_003,heldout,6,1,0.86,0.89,0.86,0.45,0.54
subject_00,panel_003,panel_003,heldout,7,1,0.82,0.8,0.82,0.4,0.62
subject_00,panel_003,panel_003,heldout,8,1,0.8,0.89,0.8,0.42,0.64
subject_00,panel_003,panel_003,heldout,9,1,0.91,0.76,0.91,0.43,0.65
subject_00,panel_003,panel_003,heldout,10,1,0.85,0.86,0.85,0.43,0.55
subject_00,panel_003,panel_003,heldout,11,1,0.86,0.82,0.86,0.43,0.55
subject_00,panel_003,panel_003,heldout,12,1,0.88,0.79,0.88,0.45,0.5
subject_00,panel_003,panel_003,heldout,13,1,0.87,0.79,0.87,0.47,0.44
subject_00,panel_003,panel_003,heldout,14,1,0.87,0.79,0.87,0.36,0.39
subject_00,panel_003,panel_003,heldout,15,1,0.87,0.8,0.87,0.4,0.51
subject_00,panel_003,panel_003,heldout,16,1,0.88,0.75,0.88,0.4,0.47
subject_00,panel_003,panel_003,heldout,17,1,0.86,0.77,0.86,0.42,0.43
subject_00,panel_003,panel_003,heldout,18,1,0.85,0.84,0.85,0.49,0.43
subject_00,panel_003,panel_003,heldout,19,1,0.88,0.72,0.88,0.47,0.44
subject_00,panel_003,panel_003,heldout,20,1,0.79,0.72,0.79,0.49,0.45
subject_00,panel_003,panel_003,heldout,21,1,0.82,0.73,0.82,0.48,0.34
subject_00,panel_003,panel_003,heldout,22,1,0.78,0.8,0.78,0.45,0.49
subject_00,panel_003,panel_003,heldout,23,1,0.76,0.76,0.76,0.44,0.47
subject_00,panel_003,panel_003,heldout,24,1,0.81,0.78,0.81,0.44,0.44
subject_00,panel_003,panel_003,heldout,25,1,0.84,0.7,0.84,0.46,0.4
subject_00,panel_003,panel_003,heldout,26,1,0.84,0.74,0.84,0.4,0.43
subject_00,panel_003,panel_003,heldout,27,1,0.86,0.72,0.86,0.43,0.39
subject_00,panel_003,panel_003,heldout,28,1,0.84,0.76,0.84,0.4,0.43
subject_00,panel_003,panel_003,heldout,29,1,0.86,0.69,0.86,0.36,0.32
subject_00,panel_003,panel_003,heldout,30,1,0.93,0.58,0.93,0.44,0.45
subject_00,panel_003,panel_003,heldout,31,1,0.76,0.77,0.76,0.4,0.44
subject_00,panel_003,panel_003,heldout,32,1,0.88,0.73,0.88,0.44,0.45
subject_00,panel_003,panel_003,heldout,33,1,0.86,0.8,0.86,0.46,0.41
subject_00,panel_003,panel_003,heldout,34,1,0.87,0.85,0.87,0.4,0.41
subject_00,panel_003,panel_003,heldout,35,1,0.9,0.87,0.9,0.44,0.43
subject_00,panel_003,panel_003,heldout,36,1,0.94,0.93,0.94,0.4,0.37
subject_00,panel_003,panel_003,heldout,37,1,0.95,0.95,0.95,0.48,0.4
subject_00,panel_003,panel_003,heldout,38,1,0.96,0.92,0.96,0.44,0.39
subject_00,panel_003,panel_003,heldout,39,1,0.94,0.89,0.94,0.41,0.44
subject_00,panel_003,panel_003,heldout,40,1,0.93,0.85,0.93,0.34,0.46
subject_00,panel_003,panel_003,heldout,41,1,0.9,0.84,0.9,0.47,0.38
subject_00,panel_003,panel_003,heldout,42,1,0.76,0.9,0.76,0.37,0.34
subject_00,panel_003,panel_003,heldout,43,1,0.76,0.82,0.76,0.4,0.32
subject_00,panel_003,panel_003,heldout,44,1,0.79,0.83,0.79,0.4,0.35
subject_00,panel_003,panel_003,heldout,45,1,0.81,0.85,0.81,0.35,0.3
subject_00,panel_003,panel_003,heldout,46,1,0.72,0.9,0.72,0.33,0.25
subject_00,panel_003,panel_003,heldout,47,1,0.68,0.88,0.68,0.36,0.31
subject_00,panel_003,panel_003,heldout,48,3,0.26,0.86,0.71,0.35,0.26
subject_00,panel_003,panel_003,heldout,49,0,0.97,0.97,0.61,0.32,0.37
subject_00,panel_003,panel_003,heldout,50,0,0.84,0.84,0.6,0.36,0.37
subject_00,panel_003,panel_003,heldout,51,0,0.89,0.89,0.65,0.25,0.34
subject_00,panel_003,panel_003,heldout,52,0,0.92,0.92,0.63,0.37,0.37
subject_00,panel_003,panel_003,heldout,53,0,0.9,0.9,0.6,0.34,0.25
subject_00,panel_003,panel_003,heldout,54,0,0.93,0.93,0.6,0.39,0.24
subject_00,panel_003,panel_003,heldout,55,0,0.93,0.93,0.63,0.4,0.31
subject_00,panel_003,panel_003,heldout,56,0,0.88,0.88,0.7,0.35,0.29
subject_00,panel_003,panel_003,heldout,57,0,0.86,0.86,0.66,0.32,0.29
subject_00,panel_003,panel_003,heldout,58,0,0.89,0.89,0.69,0.33,0.37
subject_00,panel_003,panel_003,heldout,59,0,0.85,0.85,0.65,0.35,0.38
subject_00,panel_003,panel_003,heldout,60,0,0.77,0.77,0.68,0.32,0.4
subject_00,panel_003,panel_003,heldout,61,0,0.83,0.83,0.65,0.33,0.28
subject_00,panel_003,panel_003,heldout,62,0,0.83,0.83,0.55,0.38,0.38
subject_00,panel_003,panel_003,heldout,63,0,0.84,0.84,0.72,0.35,0.44
subject_00,panel_003,panel_003,heldout,64,0,0.89,0.89,0.59,0.36,0.51
subject_00,panel_003,panel_003,heldout,65,0,0.79,0.79,0.64,0.4,0.39
subject_00,panel_003,panel_003,heldout,66,0,0.85,0.85,0.55,0.39,0.45
subject_00,panel_003,panel_003,heldout,67,0,0.83,0.83,0.55,0.47,0.45
subject_00,panel_003,panel_003,heldout,68,0,0.89,0.89,0.53,0.43,0.5
subject_00,panel_003,panel_003,heldout,69,0,0.84,0.84,0.57,0.47,0.5
subject_00,panel_003,panel_003,heldout,70,0,0.79,0.79,0.66,0.47,0.48
subject_00,panel_003,panel_003,heldout,71,0,0.78,0.78,0.54,0.5,0.52
subject_00,panel_003,panel_003,heldout,72,0,0.82,0.82,0.58,0.45,0.45
subject_00,panel_003,panel_003,heldout,73,0,0.81,0.81,0.63,0.47,0.5
subject_00,panel_003,panel_003,heldout,74,0,0.78,0.78,0.55,0.44,0.47
subject_00,panel_003,panel_003,heldout,75,0,0.78,0.78,0.57,0.46,0.54
subject_00,panel_003,panel_003,heldout,76,2,0.34,0.79,0.62,0.34,0.43
subject_00,panel_003,panel_003,heldout,77,1,0.58,0.71,0.58,0.37,0.57
subject_00,panel_003,panel_003,heldout,78,3,0.5,0.77,0.47,0.39,0.5
subject_00,panel_003,panel_003,heldout,79,0,0.71,0.71,0.52,0.33,0.37
subject_00,panel_003,panel_003,heldout,80,0,0.74,0.74,0.53,0.36,0.49
subject_00,panel_003,panel_003,heldout,81,0,0.75,0.75,0.51,0.29,0.5
subject_00,panel_003,panel_003,heldout,82,0,0.73,0.73,0.5,0.3,0.46
subject_00,panel_003,panel_003,heldout,83,0,0.78,0.78,0.52,0.32,0.52
subject_00,panel_003,panel_003,heldout,84,0,0.61,0.61,0.54,0.41,0.49
subject_00,panel_003,panel_003,heldout,85,2,0.33,0.77,0.49,0.33,0.44
subject_00,panel_003,panel_003,heldout,86,1,0.59,0.68,0.59,0.23,0.54
subject_00,panel_003,panel_003,heldout,87,1,0.54,0.72,0.54,0.34,0.47
subject_00,panel_003,panel_003,heldout,88,3,0.46,0.68,0.64,0.29,0.46
subject_00,panel_003,panel_003,heldout,89,0,0.82,0.82,0.63,0.39,0.4
subject_00,panel_003,panel_003,heldout,90,0,0.76,0.76,0.6,0.28,0.44
subject_00,panel_003,panel_003,heldout,91,0,0.74,0.74,0.6,0.33,0.26
subject_00,panel_003,panel_003,heldout,92,0,0.63,0.63,0.57,0.34,0.42
subject_00,panel_003,panel_003,heldout,93,0,0.76,0.76,0.58,0.38,0.41
subject_00,panel_003,panel_003,heldout,94,0,0.72,0.72,0.5,0.47,0.44
subject_00,panel_003,panel_003,heldout,95,0,0.7,0.7,0.63,0.33,0.43
subject_00,panel_003,panel_003,heldout,96,0,0.71,0.71,0.44,0.41,0.39
subject_00,panel_003,panel_003,heldout,97,0,0.72,0.72,0.33,0.24,0.46
subject_00,panel_003,panel_003,heldout,98,0,0.62,0.62,0.42,0.39,0.49
subject_00,panel_003,panel_003,heldout,99,2,0.39,0.7,0.5,0.39,0.44
subject_00,panel_003,panel_003,heldout,100,1,0.43,0.65,0.43,0.28,0.46
subject_00,panel_003,panel_003,heldout,101,3,0.53,0.6,0.43,0.26,0.53
subject_00,panel_003,panel_003,heldout,102,0,0.53,0.53,0.36,0.24,0.51
subject_00,panel_003,panel_003,heldout,103,0,0.58,0.58,0.42,0.26,0.46
subject_00,panel_003,panel_003,heldout,104,0,0.64,0.64,0.36,0.29,0.37
subject_00,panel_003,panel_003,heldout,105,0,0.57,0.57,0.46,0.3,0.41
subject_00,panel_003,panel_003,heldout,106,0,0.64,0.64,0.32,0.3,0.42
subject_00,panel_003,panel_003,heldout,107,0,0.56,0.56,0.45,0.28,0.48
subject_00,panel_003,panel_003,heldout,108,0,0.66,0.66,0.43,0.27,0.47
subject_00,panel_003,panel_003,heldout,109,0,0.66,0.66,0.4,0.26,0.53
subject_00,panel_003,panel_003,heldout,110,0,0.61,0.61,0.41,0.25,0.46
subject_00,panel_003,panel_003,heldout,111,0,0.64,0.64,0.35,0.23,0.47
subject_00,panel_003,panel_003,heldout,112,0,0.68,0.68,0.39,0.22,0.55
subject_00,panel_003,panel_003,heldout,113,0,0.63,0.63,0.39,0.22,0.55
subject_00,panel_003,panel_003,heldout,114,0,0.73,0.73,0.44,0.26,0.53
subject_00,panel_003,panel_003,heldout,115,0,0.62,0.62,0.43,0.17,0.5
subject_00,panel_003,panel_003,heldout,116,0,0.61,0.61,0.48,0.26,0.57
subject_00,panel_003,panel_003,heldout,117,0,0.52,0.52,0.57,0.29,0.64
subject_00,panel_003,panel_003,heldout,118,3,0.58,0.58,0.57,0.24,0.58
subject_00,panel_003,panel_003,heldout,119,1,0.44,0.69,0.44,0.22,0.58
subject_01,panel_004,panel_004,train,0,0,0.8,0.8,0.31,0.7,0.72
subject_01,panel_004,panel_004,train,1,0,0.72,0.72,0.3,0.65,0.82
subject_01,panel_004,panel_004,train,2,0,0.7,0.7,0.36,0.52,0.85
subject_01,panel_004,panel_004,train,3,0,0.78,0.78,0.45,0.53,0.83
subject_01,panel_004,panel_004,train,4,0,0.67,0.67,0.4,0.46,0.78
subject_01,panel_004,panel_004,train,5,0,0.69,0.69,0.41,0.55,0.68
subject_01,panel_004,panel_004,train,6,0,0.67,0.67,0.44,0.6,0.72
subject_01,panel_004,panel_004,train,7,0,0.7,0.7,0.43,0.5,0.69
subject_01,panel_004,panel_004,train,8,0,0.75,0.75,0.41,0.41,0.75
subject_01,panel_004,panel_004,train,9,0,0.61,0.61,0.46,0.43,0.73
subject_01,panel_004,panel_004,train,10,0,0.67,0.67,0.47,0.44,0.74
subject_01,panel_004,panel_004,train,11,0,0.68,0.68,0.44,0.49,0.68
subject_01,panel_004,panel_004,train,12,0,0.7,0.7,0.47,0.43,0.71
subject_01,panel_004,panel_004,train,13,0,0.68,0.68,0.47,0.41,0.72
subject_01,panel_004,panel_004,train,14,0,0.64,0.64,0.5,0.34,0.79
subject_01,panel_004,panel_004,train,15,0,0.67,0.67,0.43,0.28,0.86
subject_01,panel_004,panel_004,train,16,0,0.6,0.6,0.45,0.39,0.73
subject_01,panel_004,panel_004,train,17,0,0.58,0.58,0.5,0.39,0.78
subject_01,panel_004,panel_004,train,18,0,0.69,0.69,0.41,0.38,0.69
subject_01,panel_004,panel_004,train,19,1,0.55,0.64,0.55,0.44,0.63
subject_01,panel_004,panel_004,train,20,3,0.68,0.66,0.42,0.44,0.68
subject_01,panel_004,panel_004,train,21,3,0.68,0.7,0.42,0.41,0.68
subject_01,panel_004,panel_004,train,22,3,0.72,0.62,0.39,0.43,0.72
subject_01,panel_004,panel_004,train,23,3,0.73,0.63,0.47,0.44,0.73
subject_01,panel_004,panel_004,train,24,3,0.68,0.59,0.55,0.34,0.68
subject_01,panel_004,panel_004,train,25,3,0.64,0.64,0.56,0.31,0.64
subject_01,panel_004,panel_004,train,26,3,0.64,0.7,0.42,0.35,0.64
subject_01,panel_004,panel_004,train,27,3,0.58,0.67,0.42,0.46,0.58
subject_01,panel_004,panel_004,train,28,3,0.62,0.62,0.49,0.35,0.62
subject_01,panel_004,panel_004,train,29,3,0.71,0.63,0.47,0.46,0.71
subject_01,panel_004,panel_004,train,30,3,0.54,0.66,0.44,0.28,0.54
subject_01,panel_004,panel_004,train,31,2,0.41,0.67,0.45,0.41,0.51
subject_01,panel_004,panel_004,train,32,1,0.51,0.71,0.51,0.44,0.62
subject_01,panel_004,panel_004,train,33,3,0.59,0.66,0.49,0.51,0.59
subject_01,panel_004,panel_004,train,34,0,0.65,0.65,0.47,0.44,0.58
subject_01,panel_004,panel_004,train,35,0,0.62,0.62,0.52,0.48,0.55
subject_01,panel_004,panel_004,train,36,0,0.7,0.7,0.49,0.49,0.56
subject_01,panel_004,panel_004,train,37,0,0.69,0.69,0.52,0.55,0.64
subject_01,panel_004,panel_004,train,38,0,0.67,0.67,0.49,0.5,0.7
subject_01,panel_004,panel_004,train,39,0,0.62,0.62,0.55,0.55,0.63
subject_01,panel_004,panel_004,train,40,0,0.59,0.59,0.6,0.54,0.66
subject_01,panel_004,panel_004,train,41,0,0.57,0.57,0.52,0.45,0.66
subject_01,panel_004,panel_004,train,42,3,0.61,0.66,0.62,0.52,0.61
subject_01,panel_004,panel_004,train,43,3,0.61,0.56,0.43,0.52,0.61
subject_01,panel_004,panel_004,train,44,3,0.69,0.62,0.54,0.52,0.69
subject_01,panel_004,panel_004,train,45,3,0.56,0.62,0.52,0.56,0.56
subject_01,panel_004,panel_004,train,46,1,0.57,0.59,0.57,0.49,0.58
subject_01,panel_004,panel_004,train,47,1,0.57,0.57,0.57,0.52,0.57
subject_01,panel_004,panel_004,train,48,3,0.55,0.56,0.57,0.45,0.55
subject_01,panel_004,panel_004,train,49,0,0.57,0.57,0.62,0.39,0.59
subject_01,panel_004,panel_004,train,50,2,0.4,0.66,0.68,0.4,0.57
subject_01,panel_004,panel_004,train,51,3,0.56,0.61,0.6,0.37,0.56
subject_01,panel_004,panel_004,train,52,1,0.46,0.55,0.46,0.45,0.63
subject_01,panel_004,panel_004,train,53,2,0.34,0.57,0.65,0.34,0.58
subject_01,panel_004,panel_004,train,54,0,0.5,0.5,0.57,0.36,0.6
subject_01,panel_004,panel_004,train,55,0,0.44,0.44,0.63,0.4,0.51
subject_01,panel_004,panel_004,train,56,0,0.49,0.49,0.62,0.41,0.51
subject_01,panel_004,panel_004,train,57,0,0.48,0.48,0.53,0.32,0.45
subject_01,panel_004,panel_004,train,58,3,0.44,0.51,0.54,0.42,0.44
subject_01,panel_004,panel_004,train,59,1,0.59,0.48,0.59,0.35,0.44
subject_01,panel_004,panel_004,train,60,1,0.57,0.43,0.57,0.38,0.48
subject_01,panel_004,panel_004,train,61,1,0.56,0.5,0.56,0.42,0.49
subject_01,panel_004,panel_004,train,62,1,0.54,0.48,0.54,0.36,0.49
subject_01,panel_004,panel_004,train,63,1,0.63,0.51,0.63,0.44,0.44
subject_01,panel_004,panel_004,train,64,1,0.58,0.49,0.58,0.39,0.54
subject_01,panel_004,panel_004,train,65,1,0.5,0.43,0.5,0.33,0.49
subject_01,panel_004,panel_004,train,66,1,0.54,0.46,0.54,0.4,0.4
subject_01,panel_004,panel_004,train,67,0,0.5,0.5,0.47,0.33,0.37
subject_01,panel_004,panel_004,train,68,2,0.32,0.48,0.56,0.32,0.42
subject_01,panel_004,panel_004,train,69,3,0.4,0.51,0.52,0.31,0.4
subject_01,panel_004,panel_004,train,70,1,0.64,0.52,0.64,0.31,0.36
subject_01,panel_004,panel_004,train,71,1,0.64,0.51,0.64,0.32,0.3
subject_01,panel_004,panel_004,train,72,1,0.64,0.61,0.64,0.31,0.27
subject_01,panel_004,panel_004,train,73,1,0.58,0.61,0.58,0.38,0.26
subject_01,panel_004,panel_004,train,74,1,0.49,0.53,0.49,0.35,0.28
subject_01,panel_004,panel_004,train,75,1,0.4,0.53,0.4,0.26,0.35
subject_01,panel_004,panel_004,train,76,2,0.36,0.56,0.47,0.36,0.3
subject_01,panel_004,panel_004,train,77,0,0.51,0.51,0.48,0.27,0.33
subject_01,panel_004,panel_004,train,78,0,0.47,0.47,0.5,0.22,0.28
subject_01,panel_004,panel_004,train,79,0,0.48,0.48,0.44,0.36,0.27
subject_01,panel_004,panel_004,train,80,1,0.49,0.55,0.49,0.28,0.33
subject_01,panel_004,panel_004,train,81,3,0.25,0.5,0.56,0.34,0.25
subject_01,panel_004,panel_004,train,82,1,0.56,0.51,0.56,0.36,0.22
subject_01,panel_004,panel_004,train,83,1,0.53,0.53,0.53,0.25,0.28
subject_01,panel_004,panel_004,train,84,1,0.48,0.54,0.48,0.33,0.19
subject_01,panel_004,panel_004,train,85,1,0.5,0.56,0.5,0.28,0.24
subject_01,panel_004,panel_004,train,86,1,0.55,0.48,0.55,0.28,0.27
subject_01,panel_004,panel_004,train,87,1,0.54,0.54,0.54,0.33,0.19
subject_01,panel_004,panel_004,train,88,1,0.49,0.61,0.49,0.27,0.19
subject_01,panel_004,panel_004,train,89,0,0.56,0.56,0.47,0.29,0.23
subject_01,panel_004,panel_004,train,90,0,0.62,0.62,0.39,0.34,0.22
subject_01,panel_004,panel_004,train,91,0,0.52,0.52,0.46,0.24,0.18
subject_01,panel_004,panel_004,train,92,0,0.5,0.5,0.36,0.22,0.11
subject_01,panel_004,panel_004,train,93,2,0.32,0.43,0.34,0.32,0.18
subject_01,panel_004,panel_004,train,94,3,0.21,0.49,0.37,0.3,0.21
subject_01,panel_004,panel_004,train,95,1,0.41,0.44,0.41,0.22,0.11
subject_01,panel_004,panel_004,train,96,1,0.44,0.42,0.44,0.36,0.13
subject_01,panel_004,panel_004,train,97,2,0.24,0.41,0.47,0.24,0.19
subject_01,panel_004,panel_004,train,98,0,0.47,0.47,0.44,0.22,0.26
subject_01,panel_004,panel_004,train,99,0,0.43,0.43,0.41,0.3,0.11
subject_01,panel_004,panel_004,train,100,0,0.45,0.45,0.43,0.23,0.18
subject_01,panel_004,panel_004,train,101,0,0.41,0.41,0.53,0.17,0.15
subject_01,panel_004,panel_004,train,102,0,0.45,0.45,0.57,0.12,0.28
subject_01,panel_004,panel_004,train,103,0,0.41,0.41,0.57,0.18,0.3
subject_01,panel_004,panel_004,train,104,3,0.34,0.46,0.54,0.15,0.34
subject_01,panel_004,panel_004,train,105,1,0.59,0.43,0.59,0.22,0.27
subject_01,panel_004,panel_004,train,106,1,0.48,0.5,0.48,0.28,0.22
subject_01,panel_004,panel_004,train,107,1,0.54,0.52,0.54,0.14,0.24
subject_01,panel_004,panel_004,train,108,1,0.57,0.48,0.57,0.14,0.3
subject_01,panel_004,panel_004,train,109,1,0.57,0.51,0.57,0.26,0.29
subject_01,panel_004,panel_004,train,110,1,0.65,0.41,0.65,0.17,0.31
subject_01,panel_004,panel_004,train,111,1,0.59,0.48,0.59,0.24,0.29
subject_01,panel_004,panel_004,train,112,1,0.47,0.43,0.47,0.28,0.22
subject_01,panel_004,panel_004,train,113,1,0.54,0.46,0.54,0.33,0.25
subject_01,panel_004,panel_004,train,114,1,0.61,0.54,0.61,0.28,0.33
subject_01,panel_004,panel_004,train,115,1,0.59,0.49,0.59,0.39,0.24
subject_01,panel_004,panel_004,train,116,1,0.65,0.49,0.65,0.32,0.3
subject_01,panel_004,panel_004,train,117,1,0.59,0.42,0.59,0.32,0.23
subject_01,panel_004,panel_004,train,118,1,0.53,0.53,0.53,0.31,0.34
subject_01,panel_004,panel_004,train,119,1,0.57,0.52,0.57,0.31,0.34
subject_01,panel_005,panel_005,train,0,0,0.45,0.45,0.48,0.22,0.6
subject_01,panel_005,panel_005,train,1,3,0.58,0.46,0.48,0.15,0.58
subject_01,panel_005,panel_005,train,2,1,0.49,0.4,0.49,0.14,0.4
subject_01,panel_005,panel_005,train,3,0,0.43,0.43,0.47,0.05,0.56
subject_01,panel_005,panel_005,train,4,2,0.2,0.35,0.54,0.2,0.54
subject_01,panel_005,panel_005,train,5,2,0.15,0.41,0.52,0.15,0.52
subject_01,panel_005,panel_005,train,6,1,0.47,0.35,0.47,0.05,0.47
subject_01,panel_005,panel_005,train,7,1,0.56,0.42,0.56,0.12,0.56
subject_01,panel_005,panel_005,train,8,1,0.56,0.44,0.56,0.17,0.56
subject_01,panel_005,panel_005,train,9,0,0.49,0.49,0.53,0.16,0.48
subject_01,panel_005,panel_005,train,10,1,0.55,0.36,0.55,0.1,0.61
subject_01,panel_005,panel_005,train,11,1,0.57,0.44,0.57,0.1,0.58
subject_01,panel_005,panel_005,train,12,1,0.66,0.41,0.66,0.17,0.69
subject_01,panel_005,panel_005,train,13,1,0.61,0.41,0.61,0.15,0.6
subject_01,panel_005,panel_005,train,14,1,0.63,0.45,0.63,0.2,0.48
subject_01,panel_005,panel_005,train,15,1,0.64,0.4,0.64,0.31,0.5
subject_01,panel_005,panel_005,train,16,1,0.71,0.5,0.71,0.22,0.54
subject_01,panel_005,panel_005,train,17,2,0.26,0.41,0.67,0.26,0.56
subject_01,panel_005,panel_005,train,18,2,0.26,0.5,0.67,0.26,0.58
subject_01,panel_005,panel_005,train,19,1,0.6,0.59,0.6,0.34,0.65
subject_01,panel_005,panel_005,train,20,1,0.6,0.59,0.6,0.28,0.65
subject_01,panel_005,panel_005,train,21,1,0.61,0.58,0.61,0.26,0.64
subject_01,panel_005,panel_005,train,22,1,0.56,0.58,0.56,0.29,0.64
subject_01,panel_005,panel_005,train,23,1,0.51,0.59,0.51,0.27,0.68
subject_01,panel_005,panel_005,train,24,1,0.62,0.6,0.62,0.37,0.61
subject_01,panel_005,panel_005,train,25,2,0.25,0.61,0.61,0.25,0.64
subject_01,panel_005,panel_005,train,26,1,0.68,0.63,0.68,0.26,0.68
subject_01,panel_005,panel_005,train,27,1,0.63,0.72,0.63,0.35,0.69
subject_01,panel_005,panel_005,train,28,1,0.67,0.66,0.67,0.34,0.69
subject_01,panel_005,panel_005,train,29,1,0.68,0.65,0.68,0.33,0.63
subject_01,panel_005,panel_005,train,30,1,0.68,0.6,0.68,0.32,0.7
subject_01,panel_005,panel_005,train,31,1,0.61,0.67,0.61,0.35,0.71
subject_01,panel_005,panel_005,train,32,2,0.34,0.68,0.75,0.34,0.77
subject_01,panel_005,panel_005,train,33,1,0.75,0.62,0.75,0.32,0.71
subject_01,panel_005,panel_005,train,34,1,0.72,0.69,0.72,0.27,0.76
subject_01,panel_005,panel_005,train,35,1,0.65,0.69,0.65,0.37,0.77
subject_01,panel_005,panel_005,train,36,1,0.85,0.54,0.85,0.35,0.71
subject_01,panel_005,panel_005,train,37,1,0.76,0.57,0.76,0.33,0.7
subject_01,panel_005,panel_005,train,38,1,0.78,0.65,0.78,0.43,0.75
subject_01,panel_005,panel_005,train,39,1,0.78,0.55,0.78,0.41,0.69
subject_01,panel_005,panel_005,train,40,1,0.75,0.53,0.75,0.42,0.69
subject_01,panel_005,panel_005,train,41,1,0.77,0.56,0.77,0.43,0.68
subject_01,panel_005,panel_005,train,42,1,0.73,0.6,0.73,0.42,0.65
subject_01,panel_005,panel_005,train,43,1,0.77,0.5,0.77,0.49,0.72
subject_01,panel_005,panel_005,train,44,1,0.7,0.56,0.7,0.36,0.67
subject_01,panel_005,panel_005,train,45,1,0.67,0.55,0.67,0.42,0.62
subject_01,panel_005,panel_005,train,46,1,0.81,0.39,0.81,0.48,0.6
subject_01,panel_005,panel_005,train,47,1,0.8,0.39,0.8,0.4,0.59
subject_01,panel_005,panel_005,train,48,1,0.85,0.46,0.85,0.49,0.73
subject_01,panel_005,panel_005,train,49,1,0.76,0.41,0.76,0.47,0.64
subject_01,panel_005,panel_005,train,50,1,0.71,0.39,0.71,0.51,0.65
subject_01,panel_005,panel_005,train,51,1,0.74,0.33,0.74,0.48,0.59
subject_01,panel_005,panel_005,train,52,0,0.34,0.34,0.78,0.46,0.57
subject_01,panel_005,panel_005,train,53,1,0.74,0.39,0.74,0.42,0.53
subject_01,panel_005,panel_005,train,54,1,0.65,0.43,0.65,0.37,0.55
subject_01,panel_005,panel_005,train,55,1,0.81,0.39,0.81,0.43,0.56
subject_01,panel_005,panel_005,train,56,1,0.71,0.35,0.71,0.49,0.61
subject_01,panel_005,panel_005,train,57,1,0.8,0.37,0.8,0.48,0.58
subject_01,panel_005,panel_005,train,58,1,0.74,0.34,0.74,0.51,0.56
subject_01,panel_005,panel_005,train,59,1,0.72,0.41,0.72,0.42,0.58
subject_01,panel_005,panel_005,train,60,1,0.75,0.41,0.75,0.34,0.62
subject_01,panel_005,panel_005,train,61,1,0.78,0.42,0.78,0.4,0.55
subject_01,panel_005,panel_005,train,62,1,0.74,0.37,0.74,0.44,0.56
subject_01,panel_005,panel_005,train,63,1,0.67,0.38,0.67,0.46,0.67
subject_01,panel_005,panel_005,train,64,1,0.64,0.39,0.64,0.43,0.6
subject_01,panel_005,panel_005,train,65,1,0.69,0.5,0.69,0.4,0.54
subject_01,panel_005,panel_005,train,66,1,0.67,0.55,0.67,0.43,0.56
subject_01,panel_005,panel_005,train,67,1,0.64,0.43,0.64,0.37,0.51
subject_01,panel_005,panel_005,train,68,1,0.71,0.4,0.71,0.45,0.56
subject_01,panel_005,panel_005,train,69,1,0.7,0.57,0.7,0.32,0.48
subject_01,panel_005,panel_005,train,70,1,0.7,0.65,0.7,0.46,0.39
